offset_hex,largo_bytes,texto_original,revisado,traduccion
0xec4f4,20,当時のポスターだね。,,"Es un poster de esa
epoca."
0xec50c,20,乗ってはいけないよ。,,No hay que subirse.
0xec524,20,（その日の深夜……）,,(Esa misma noche...)
0xec53c,20,チェンメ……うざ…。,,"Cadena de correo...
que molesto..."
0xec554,22,おじいさん、あの……。,,"Senor, este..."
0xec56c,22,そっか、大変だったね。,,"Ya veo, que dificil."
0xec584,22,（なくなったそうです）,,(Dicen que desaparecio)
0xec59c,22,改札に行ってみよっか。,,"Vamos a la entrada de
boletos."
0xec5b4,22,“キリヅカ”…なんだ。,,"""Kirizuka""... es eso."
0xec5cc,22,当時はコインロッカーに,,"En esa epoca, en el
casillero"
0xec5e4,22,それに使われていない。,,Ya no se usa para eso.
0xec5fc,22,これでいいのかな……。,,Estara bien asi...
0xec614,22,そのとき、幻のホームに,,"En ese momento, en el
anden fantasma"
0xec62c,22,違うってどういうこと？,,Como que no es asi?
0xec644,22,もう壊れているみたい。,,Parece que ya esta roto.
0xec65c,22,でも、大丈夫かな……。,,"Pero, estara bien..."
0xec674,22,もしかして罠かも……。,,"Sera que es una
trampa..."
0xec68c,22,もう少し調べてみよう。,,"Investiguemos un poco
mas."
0xec6a4,22,今…後ろに…気配が…。,,"Ahora... hay una
presencia... detras..."
0xec6bc,22,あれ、リコがいない！？,,"Eh, no esta Riko!?"
0xec6d4,22,上からじゃないかな…。,,"Sera que viene de
arriba..."
0xec6ec,22,やっぱり、リコが心配。,,"Al final, me preocupa
Riko."
0xec704,22,この車両だけじゃない。,,No es solo este vagon.
0xec71c,22,ユウタなら分かるよな？,,"Tu sabes de esto,
verdad, Yuuta?"
0xec734,22,変だよね……これ……。,,Que raro es esto...
0xec74c,22,今はここを調べなきゃ。,,"Ahora hay que revisar
esto."
0xec764,22,僕は何もしてない……。,,Yo no hice nada...
0xec77c,22,（真実を訴えることは）,,(Contar la verdad)
0xec794,22,だめだ、中は何もない。,,"No, no hay nada
adentro."
0xec7ac,22,面白半分ってよくないよ,,"No esta bien hacerlo por
diversion"
0xec7c4,22,（それから数日後……）,,(Unos dias despues...)
0xec7dc,22,ちょっとまずくない…？,,"No es esto un
problema...?"
0xec7f4,22,これは古い時刻表だね。,,Este es un horario viejo.
0xec80c,22,あたしの…赤ちゃん…。,,Mi... bebe...
0xec824,22,ホームで自殺した人が、,,"Alguien que se suicido en
el anden,"
0xec83c,22,何か刻まれているね…。,,Hay algo grabado...
0xec854,22,赤ちゃんを捨てるとか？,,"Como abandonar un
bebe?"
0xec86c,22,今はここを調べなきゃ。,,"Ahora hay que revisar
esto."
0xec884,22,あとは…信じるしか…。,,"Ahora solo queda...
creer..."
0xec89c,22,くまなく調べてみよう。,,Revisemos todo a fondo.
0xec8b4,23,"えっ！
そんなハズは！？",,"Eh! No puede ser
posible!?"
0xec8cc,24,（そして、それ以来……）,,(Y desde entonces...)
0xec8e8,24,（あるかもしれません…）,,(Puede que exista...)
0xec904,24,そういうつもりじゃ……。,,No era mi intencion...
0xec920,24,と、鳥肌たってきた……。,,"S-se me pone la piel de
gallina..."
0xec93c,24,ウワサ聞いたことがある。,,He oido ese rumor.
0xec958,24,拡張工事のせいだと思う。,,"Creo que es por la obra
de ampliacion."
0xec974,24,この穴が無ければ今頃…。,,"Si no fuera por este
hoyo, ahora..."
0xec990,24,地下鉄のウワサ知ってる？,,"Conoces el rumor del
metro?"
0xec9ac,24,最後に聞きたいんですけど,,"Por ultimo, queria
preguntarle"
0xec9c8,24,階段を上がってみようぜ。,,Subamos las escaleras.
0xec9e4,24,いいのか、乗らなくて！？,,"Seguro que no
subimos!?"
0xeca00,24,何か嫌な予感がする……。,,"Tengo un mal
presentimiento..."
0xeca1c,24,これじゃあ、動かないな。,,Asi no se va a mover.
0xeca38,24,ユウタ、運転できるのか。,,"Yuuta, sabes
conducirlo?"
0xeca54,24,な、何なんだよ！お前ら！,,"Q-que les pasa a
ustedes!"
0xeca70,24,さっき進んだ距離だと…、,,"Segun la distancia que
avanzamos..."
0xeca8c,24,後ろからなにか音しない？,,No se oye algo detras?
0xecaa8,24,ホームに降りてみようよ。,,Bajemos al anden.
0xecac4,24,へへへ、なんかあったの？,,"Jeje, paso algo?"
0xecae0,24,だいぶ石が欠けているね。,,"La piedra esta bastante
desgastada."
0xecafc,24,ここが……三ツ谷公園駅？,,"Esto es... la estacion
Mitsuya Koen?"
0xecb18,24,これから、どうしよう…。,,"Que hacemos de aqui en
adelante..."
0xecb34,24,うん、聞いたことがある。,,"Si, lo he oido."
0xecb50,24,時計の音が…止まった…。,,"El sonido del reloj... se
detuvo..."
0xecb6c,24,でも、怖い思いした子に、,,"Pero, a la nina que paso
miedo,"
0xecb88,24,ずいぶん急だったからね。,,Fue bastante repentino.
0xecba4,24,いやぁぁぁぁぁぁぁぁぁ！,,Aaaaaaaah!
0xecbc0,24,ユウタ、ドア閉めたのか？,,"Yuuta, cerraste la
puerta?"
0xecbdc,25,"そうだな。
その方がいい。",,"Es cierto.
Mejor asi."
0xecbf8,26,ユウタが来るまでだからな。,,"Es solo hasta que llegue
Yuuta."
0xecc14,26,おい！わしの話を聞かんか！,,"Oye! Escuchame cuando
hablo!"
0xecc30,26,空洞…？奥まで続いてる…。,,"Un hueco...? Sigue
hasta el fondo..."
0xecc4c,26,拡張工事は中止するんじゃ！,,"La obra de ampliacion se
cancela!"
0xecc68,26,（時間は深夜だったため、）,,"(Como era tarde en la
noche,)"
0xecc84,26,そんなこと言われても……。,,Aunque me digas eso...
0xecca0,26,拡張工事は中止するんじゃ！,,"La obra de ampliacion se
cancela!"
0xeccbc,26,おい！わしの話を聞かんか！,,"Oye! Escuchame cuando
hablo!"
0xeccd8,26,あっ！ここ、メールが届く！,,"Ah! Aqui llegan los
mensajes!"
0xeccf4,26,ちょっと近づきにくいよね。,,"Es un poco dificil
acercarse, no?"
0xecd10,26,それが旧三ツ谷公園駅だよ。,,"Esa es la antigua
estacion Mitsuya Koen."
0xecd2c,26,この石…なんか気になる…。,,"Esta piedra... algo me
inquieta..."
0xecd48,26,迷路のような洞窟を抜けて、,,"Tras atravesar una cueva
como un laberinto,"
0xecd64,26,その祠が怪現象に関係ある？,,"Ese santuario tendra
algo que ver con los
fenomenos extranos?"
0xecd80,26,これが例のナナシの問題か？,,"Es este el famoso
problema de Nanashi?"
0xecd9c,26,これで、帰れってことかな？,,"Sera que esto significa
que podemos volver?"
0xecdb8,26,ちょっと、何よその言い方。,,"Oye, que forma de
hablar es esa."
0xecdd4,26,大げさだな、次は終点だろ。,,"Que exagerada, la
proxima es la ultima
parada."
0xecdf0,26,大げさだな、次は終点だろ。,,"Que exagerada, la
proxima es la ultima
parada."
0xece0c,26,誰かいるって、ゼッタイ…。,,"Seguro que hay alguien
aqui..."
0xece28,26,どうなってんだよ、これ…。,,"Que rayos esta pasando
aqui..."
0xece44,26,見て！運転席が空っぽだよ。,,"Mira! El asiento del
conductor esta vacio."
0xece60,26,（電車にはねられて死亡…）,,"(Murio atropellado por
un tren...)"
0xece7c,26,電車の事ならユウタだよな？,,"Si es sobre trenes, el
experto es Yuuta, no?"
0xece98,26,どこから聞こえるんだろう。,,"De donde vendra ese
sonido?"
0xeceb4,26,僕もそこまでは詳しくない。,,"Yo tampoco se tanto
sobre eso."
0xeced0,26,こんなにたくさんの地蔵…。,,"Hay tantas estatuas de
Jizo..."
0xeceec,26,お見舞いに来たよ、ナナカ！,,"Vine a visitarte,
Nanaka!"
0xecf08,26,ちょ、ちょっとまだ話が…。,,"Espera, espera, aun
tengo algo que decir..."
0xecf24,26,今は１８時４０分だから…。,,"Ahora son las 18:40, asi
que..."
0xecf40,26,あんたこそ、何でいるのよ？,,"Y tu, por que estas
aqui?"
0xecf5c,26,何か分かるかもしれないし。,,"Puede que averiguemos
algo."
0xecf78,26,少し大きくなってきている。,,"Se esta haciendo un poco
mas grande."
0xecf94,26,今は…なんともないけど…。,,"Ahora... no siento nada
raro, pero..."
0xecfb0,26,あれ、お前らどうしたんだ？,,"Oigan, que les paso a
ustedes?"
0xecfcc,26,でも、何かちょっとね……。,,"Pero, hay algo raro..."
0xecfe8,27,"行き止まりだ。
引き返そう。",,"Es un callejon sin salida.
Volvamos."
0xed004,28,ああ、ミズキの後ろに女が…。,,"Ah, hay una mujer
detras de Mizuki..."
0xed024,28,ねぇ、このロッカーの後ろ…。,,"Oye, detras de este
casillero..."
0xed044,28,…ロッカーの異変と関係が…。,,"...Tendra relacion con
lo raro del casillero..."
0xed064,28,ロッカー、動かしてみないか。,,"Que tal si intentamos
mover el casillero?"
0xed084,28,こんなに古い駅じゃねーよ…。,,"Esta no es una estacion
tan vieja..."
0xed0a4,28,空気の流れが変わったんだ…。,,"El flujo del aire
cambio..."
0xed0c4,28,そんなことがあったなんて…。,,"No sabia que habia
pasado algo asi..."
0xed0e4,28,結局、ルートを大きく迂回し、,,"Al final, tuvimos que
rodear bastante la ruta,"
0xed104,28,また空気の流れが変わった…。,,"El flujo del aire volvio a
cambiar..."
0xed124,28,なにかが隠されているのなら。,,"Si es que algo esta
escondido aqui."
0xed144,28,これって時刻表にない電車…？,,"Este tren no esta en el
horario...?"
0xed164,28,ああ、じゃあ俺たち行くから。,,"Ah, bueno, nosotros ya
nos vamos."
0xed184,28,早くしないと電車が出ちゃう！,,"Si no nos apuramos el
tren se va a ir!"
0xed1a4,28,そうだな…他に方法もないし。,,"Tienes razon... no hay
otra forma."
0xed1c4,28,きっと何かあるに違いないぜ。,,"Seguro que hay algo
aqui, sin duda."
0xed1e4,28,三ツ谷公園駅へ向かわないと。,,"Tenemos que ir a la
estacion Mitsuya Koen."
0xed204,28,この石…何かの破片なのかな？,,"Esta piedra... sera un
fragmento de algo?"
0xed224,28,だいぶ落ち着いてきたけど…。,,"Ya me calme bastante,
pero..."
0xed244,28,かなり怖い思いしたんだって？,,"Dicen que pasaste mucho
miedo, no?"
0xed264,28,この穴から…脱出させて……。,,"Sacame de este
agujero..."
0xed284,28,そうそう、ある時間になると、,,"Asi es, cuando llega
cierta hora,"
0xed2a4,30,そうだね…。ここを調べた方が。,,"Tienes razon...
deberiamos investigar
aqui."
0xed2c4,30,ああ…怒りで震えてるのかも…。,,"Ah... tal vez estoy
temblando de rabia..."
0xed2e4,30,自慢することじゃないと思う…。,,"No creo que sea algo de
lo que presumir..."
0xed304,30,いるはずのない人影が見えたり、,,"A veces se ve la silueta
de alguien que no
deberia estar ahi,"
0xed324,30,どこかに変化がおきたはずだよ。,,"En algun lugar debio
haber ocurrido un
cambio."
0xed344,30,老いた今でもそれが心残りで…。,,"Incluso ahora que soy
viejo, eso me sigue
pesando..."
0xed364,30,わからん、だがおそらくそうだ。,,"No lo se, pero
probablemente sea asi."
0xed384,30,それで祠の神様が怒っちゃった？,,"Y por eso el dios del
santuario se enojo?"
0xed3a4,30,どうやって帰ってきたんですか？,,Como fue que regreso?
0xed3c4,30,どうやって帰ってきたんですか？,,Como fue que regreso?
0xed3e4,30,これから、どうすればいいんだ？,,"Que se supone que
hagamos ahora?"
0xed404,30,この線路、ここで遮断されてる。,,"Esta via esta bloqueada
aqui."
0xed424,30,さっき…ミズキの後ろにいた…。,,"Hace un momento...
estaba detras de
Mizuki..."
0xed444,30,けっこう高いから気をつけて…。,,"Es bastante alto, ten
cuidado..."
0xed464,30,…俺たち…帰ってきた…のか…。,,"...Nosotros...
regresamos...?"
0xed484,30,今は保健室で休んでるんだって。,,"Dicen que ahora esta
descansando en la
enfermeria."
0xed4a4,30,悪気がなくたってダメだってば。,,"Aunque no haya sido tu
intencion, igual no esta
bien."
0xed4c4,30,ともかく帰ってこれてよかった。,,"En fin, que bueno que
pudimos regresar."
0xed4e4,30,…よし！あたしたちに任せてよ。,,"...Bien! Dejanoslo a
nosotras."
0xed504,30,えーと、始発と最終電車は……？,,"A ver, el primer y el
ultimo tren son...?"
0xed524,30,よし、東桐塚駅にしゅっぱーつ！,,"Bien, rumbo a la
estacion
Higashi-Kirizuka!"
0xed544,30,この時間なのに、人が少ないね。,,"A esta hora hay muy
poca gente."
0xed564,30,あの、サクマさん知りませんか？,,"Disculpe, no conoce al
senor Sakuma?"
0xed584,30,ナナカは夕方、事件にあった…。,,"Nanaka tuvo un
accidente al
atardecer..."
0xed5a4,30,待って。裏になにか貼ってある。,,"Espera. Hay algo pegado
en la parte de atras."
0xed5c4,30,忘れ物したって、学校に戻った。,,"Dijo que se le olvido algo
y volvio a la escuela."
0xed5e4,30,待って。裏になにか貼ってある。,,"Espera. Hay algo pegado
en la parte de atras."
0xed604,30,よし…１つずつ開けてみよう…。,,"Bien... abramoslos uno
por uno..."
0xed624,30,楽しんでる場合じゃないでしょ。,,"No es momento de estar
divirtiendose."
0xed644,30,ウワサの広まりようがないだろ。,,"No hay forma de que ese
rumor se haya
esparcido."
0xed664,32,そろそろ他のところも見てみよう。,,"Ya es hora de revisar
otros lugares tambien."
0xed688,32,どうしたらいいのかわからないよ。,,No se que hacer.
0xed6ac,32,（奇跡的に１人の怪我人もなく、）,,"(Milagrosamente, sin
ningun herido,)"
0xed6d0,32,何か分かるかもしれないんだから。,,"Porque tal vez
descubramos algo."
0xed6f4,32,昔、江戸川線で働いておったんだ。,,"Antes trabajaba en la
linea Edogawa."
0xed718,32,このポスター、はがれかけている。,,"Este afiche se esta
despegando."
0xed73c,32,きっとお祓いしたときの名残りね。,,"Seguro que es lo que
quedo del exorcismo."
0xed760,32,しかし、あれに乗らなかったら…。,,"Pero si no hubieramos
subido a eso..."
0xed784,32,アイツ、この電車に乗ったのかな？,,"Se habra subido a este
tren?"
0xed7a8,32,コインロッカーの奥がアヤシイな。,,"El fondo del casillero se
ve sospechoso."
0xed7cc,32,きっと、これで帰れるはずだよ…。,,"Seguro que con esto
podremos volver..."
0xed7f0,32,駅員さんが来るまで待ってようよ。,,"Esperemos a que venga
el empleado de la
estacion."
0xed814,32,あの人たちは、ここに残るんだ…。,,"Esas personas se quedan
aqui..."
0xed838,32,この石…何か刻まれているみたい。,,"Esta piedra... parece
tener algo grabado."
0xed85c,32,この穴の奥から、風が吹いてくる。,,"Del fondo de este
agujero sopla viento."
0xed880,32,トンネルにお地蔵さんもあったし。,,"Tambien habia estatuas
de Jizo en el tunel."
0xed8a4,32,根掘り葉掘り話を聞こうなんて…。,,"Eso de preguntar hasta
el ultimo detalle..."
0xed8c8,32,あたしがそんなに非常識に見える？,,"Tan fuera de lugar me
veo?"
0xed8ec,32,大変だったみたいだね、大丈夫！？,,"Parece que la pasaste
mal, estas bien!?"
0xed910,32,長い時間、放置されてたみたい…。,,"Parece que estuvo
abandonado mucho
tiempo..."
0xed934,32,リコなら信じてくれると思うから。,,"Porque creo que Riko si
me va a creer."
0xed958,32,（そう心の隅で感じるのですが、）,,"(Eso es lo que siento en
el fondo de mi corazon,)"
0xed97c,32,（それでもわたしはもう２度と、）,,"(Aun asi, yo nunca
mas,)"
0xed9a0,32,うーん、ホームには何もないねぇ。,,"Mmm, no hay nada en el
anden."
0xed9c4,32,数年後、捨てた親の前に出てきて、,,"Anos despues, aparecio
frente al padre que lo
abandono,"
